"ID","CBRD","SBRD","DBRD","BDAT","BRTHW","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      9890 ,HJ   ,J    ,W    ,11/15/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/19/22,                ,                ,,
      9891 ,HJ   ,J    ,H    ,11/15/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/19/22,                ,                ,,
      9892 ,H    ,     ,H    ,11/15/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/19/22,                ,                ,,
      9893 ,HJ   ,J    ,H    ,11/15/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/19/22,                ,                ,,
      9894 ,H    ,     ,H    ,11/16/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/19/22,                ,                ,,
      9895 ,HJ   ,J    ,H    ,11/17/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9896 ,HJ   ,J    ,H    ,11/17/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9897 ,H    ,     ,H    ,11/17/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9898 ,H    ,J    ,H    ,11/17/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9899 ,H    ,     ,H    ,11/17/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9900 ,H    ,     ,H    ,11/17/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,11/26/22,                ,                ,,
      9901 ,HJ   ,J    ,H    ,11/18/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/26/22,                ,                ,,
      9902 ,H    ,     ,H    ,11/18/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/26/22,                ,                ,,
      9903 ,HJ   ,J    ,H    ,11/18/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,11/26/22,                ,                ,,
      9904 ,HJ   ,J    ,H    ,11/19/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/26/22,                ,                ,,
      9905 ,H    ,LM   ,H    ,11/19/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/26/22,                ,                ,,
      9906 ,H    ,     ,H    ,11/19/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   7 ,11/26/22,                ,                ,,
      9907 ,HJ   ,J    ,H    ,11/19/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,11/26/22,                ,                ,,
      9908 ,H    ,     ,H    ,11/19/22,    0 ,        ,00000000 ,ARVKDD     ,  14 ,12/03/22,                ,                ,,
      9909 ,HJ   ,J    ,H    ,11/20/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,11/26/22,                ,                ,,
      9910 ,X    ,H    ,X    ,11/21/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   5 ,11/26/22,                ,                ,,
      9911 ,H    ,LM   ,H    ,11/21/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/26/22,                ,                ,,
      9912 ,HJ   ,J    ,H    ,11/21/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,11/26/22,                ,                ,,
      9913 ,HJ   ,J    ,H    ,11/22/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,11/26/22,                ,                ,,
      9914 ,HJ   ,J    ,H    ,11/22/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   4 ,11/26/22,                ,                ,,
      9915 ,HJ   ,J    ,H    ,11/23/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/26/22,                ,                ,,
      9916 ,HJ   ,J    ,H    ,11/23/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,11/26/22,                ,                ,,
      9917 ,X    ,AN   ,X    ,11/24/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/03/22,                ,                ,,
      9918 ,HJ   ,J    ,H    ,11/24/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/03/22,                ,                ,,
      9919 ,HJ   ,J    ,H    ,11/24/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/03/22,                ,                ,,
      9920 ,H    ,H    ,H    ,11/25/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/03/22,                ,                ,,
      9921 ,HJ   ,J    ,H    ,11/25/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/03/22,                ,                ,,
      9922 ,H    ,J    ,H    ,11/26/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   7 ,12/03/22,                ,                ,,
      9923 ,HJ   ,J    ,H    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9924 ,W    ,LM   ,W    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9925 ,W    ,LM   ,W    ,11/27/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9926 ,HJ   ,J    ,H    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9927 ,HJ   ,J    ,H    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9928 ,HJ   ,J    ,H    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9929 ,HJ   ,J    ,H    ,11/27/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/03/22,                ,                ,,
      9930 ,X    ,J    ,J    ,11/28/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/03/22,                ,                ,,
      9931 ,HJ   ,J    ,H    ,11/28/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/03/22,                ,                ,,
      9932 ,HJ   ,J    ,H    ,11/29/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/03/22,                ,                ,,
      9933 ,H    ,     ,H    ,11/30/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,12/03/22,                ,                ,,
      9934 ,HJ   ,J    ,H    ,11/30/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,12/03/22,                ,                ,,
      9935 ,HJ   ,J    ,H    ,11/30/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,12/03/22,                ,                ,,
      9936 ,H    ,LM   ,H    ,11/30/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   3 ,12/03/22,                ,                ,,
      9937 ,HJ   ,J    ,H    ,11/30/22,    0 ,        ,00000000 ,ARVKDD     ,   3 ,12/03/22,                ,                ,,
      9938 ,H    ,H    ,H    ,12/01/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/10/22,                ,                ,,
      9939 ,H    ,LM   ,H    ,12/01/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/10/22,                ,                ,,
      9940 ,H    ,     ,H    ,12/01/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   9 ,12/10/22,                ,                ,,
      9941 ,HJ   ,J    ,H    ,12/01/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/10/22,                ,                ,,
      9942 ,HJ   ,J    ,H    ,12/02/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/10/22,                ,                ,,
      9943 ,HJ   ,J    ,H    ,12/02/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/10/22,                ,                ,,
      9944 ,HJ   ,J    ,H    ,12/03/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/10/22,                ,                ,,
      9945 ,HJ   ,J    ,H    ,12/03/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/10/22,                ,                ,,
      9946 ,X    ,MO   ,X    ,12/03/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   7 ,12/10/22,                ,                ,,
      9947 ,X    ,MO   ,X    ,12/03/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/10/22,                ,                ,,
      9948 ,HJ   ,J    ,H    ,12/04/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/10/22,                ,                ,,
      9949 ,H    ,     ,H    ,12/04/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/10/22,                ,                ,,
      9950 ,HJ   ,J    ,H    ,12/06/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/10/22,                ,                ,,
      9951 ,HJ   ,J    ,H    ,12/08/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/18/22,                ,                ,,
      9952 ,HJ   ,J    ,H    ,12/08/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/18/22,                ,                ,,
      9953 ,HJ   ,J    ,H    ,12/09/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/18/22,                ,                ,,
      9954 ,H    ,LM   ,H    ,12/09/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/18/22,                ,                ,,
      9955 ,HJ   ,J    ,H    ,12/09/22,    0 ,        ,00000000 ,ARVKDD     ,   9 ,12/18/22,                ,                ,,
      9956 ,HJ   ,J    ,H    ,12/10/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/18/22,                ,                ,,
      9957 ,HJ   ,J    ,H    ,12/10/22,    0 ,        ,00000000 ,ARVKDD     ,   8 ,12/18/22,                ,                ,,
      9958 ,HJ   ,J    ,H    ,12/11/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/18/22,                ,                ,,
      9959 ,HJ   ,J    ,H    ,12/11/22,    0 ,        ,00000000 ,ARVKDD     ,   7 ,12/18/22,                ,                ,,
      9960 ,H    ,     ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9961 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9962 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9963 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9964 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9965 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9966 ,HJ   ,J    ,H    ,12/12/22,    0 ,        ,00000000 ,ARVKDD     ,   6 ,12/18/22,                ,                ,,
      9967 ,X    ,J    ,H    ,12/13/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9968 ,HJ   ,J    ,H    ,12/13/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9969 ,HJ   ,J    ,H    ,12/13/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9970 ,X    ,J    ,H    ,12/13/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9971 ,H    ,LM   ,H    ,12/13/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9972 ,HJ   ,J    ,H    ,12/13/22,    0 ,        ,00000000 ,ARVKDD     ,   5 ,12/18/22,                ,                ,,
      9973 ,HJ   ,J    ,H    ,12/14/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/18/22,                ,                ,,
      9974 ,HJ   ,J    ,H    ,12/14/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/18/22,                ,                ,,
      9975 ,HJ   ,J    ,H    ,12/14/22,    0 ,        ,00000000 ,ARVKDD     ,   4 ,12/18/22,                ,                ,,
      9976 ,H    ,     ,H    ,12/15/22,    0 ,        ,00000000 ,ARVKDD     ,  14 ,12/29/22,                ,                ,,
      9977 ,H    ,LM   ,H    ,12/15/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,  14 ,12/29/22,                ,                ,,
      9978 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9979 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9980 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9981 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9982 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9983 ,HJ   ,J    ,H    ,12/16/22,    0 ,        ,00000000 ,ARVKDD     ,  13 ,12/29/22,                ,                ,,
      9984 ,H    ,     ,H    ,12/17/22,    0 ,        ,00000000 ,ARVKDD     ,  12 ,12/29/22,                ,                ,,
      9985 ,HJ   ,J    ,H    ,12/17/22,    0 ,        ,00000000 ,ARVKDD     ,  12 ,12/29/22,                ,                ,,
      9986 ,H    ,LM   ,H    ,12/17/22,    0 ,        ,00000000 ,ARVKDD     ,  12 ,12/29/22,                ,                ,,
      9987 ,HJ   ,J    ,H    ,12/17/22,    0 ,        ,00000000 ,ARVKDD     ,  12 ,12/29/22,                ,                ,,
      9988 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9989 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9990 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9991 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9992 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9993 ,X    ,J    ,J    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9994 ,HJ   ,J    ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9995 ,H    ,LM   ,H    ,12/18/22,    0 ,        ,00000000 ,ARVKDD     ,  11 ,12/29/22,                ,                ,,
      9996 ,H    ,     ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
      9997 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
      9998 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
      9999 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
     10000 ,HJ   ,J    ,H    ,12/19/22,    0 ,        ,00000000 ,ARVKDD     ,  10 ,12/29/22,                ,                ,,
     10001 ,HJ   ,J    ,H    ,02/07/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,02/16/23,                ,                ,,
     10002 ,HJ   ,J    ,H    ,02/07/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,02/16/23,                ,                ,,
     10003 ,HJ   ,J    ,H    ,02/07/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,02/16/23,                ,                ,,
     10004 ,HJ   ,J    ,H    ,02/07/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,02/16/23,                ,                ,,
     10005 ,HJ   ,J    ,H    ,02/08/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,02/16/23,                ,                ,,
     10006 ,HJ   ,J    ,H    ,02/09/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/16/23,                ,                ,,
     10007 ,HJ   ,J    ,H    ,02/09/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/16/23,                ,                ,,
     10008 ,HJ   ,J    ,H    ,02/10/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/16/23,                ,                ,,
     10009 ,HJ   ,J    ,H    ,02/10/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/16/23,                ,                ,,
     10010 ,H    ,LM   ,H    ,02/10/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/16/23,                ,                ,,
     10011 ,HJ   ,J    ,H    ,02/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/16/23,                ,                ,,
     10012 ,H    ,LM   ,H    ,02/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/16/23,                ,                ,,
     10013 ,HJ   ,J    ,H    ,02/11/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/16/23,                ,                ,,
     10014 ,H    ,LM   ,H    ,02/12/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,02/16/23,                ,                ,,
     10015 ,HJ   ,J    ,H    ,02/13/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,02/16/23,                ,                ,,
     10016 ,HJ   ,J    ,H    ,02/13/23,    0 ,        ,00000000 ,ARVKDD     ,   3 ,02/16/23,                ,                ,,
     10017 ,HJ   ,J    ,H    ,02/14/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,02/22/23,                ,                ,,
     10018 ,HJ   ,J    ,H    ,02/14/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,02/22/23,                ,                ,,
     10019 ,HJ   ,J    ,H    ,02/14/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,02/22/23,                ,                ,,
     10020 ,HJ   ,J    ,H    ,02/14/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,02/22/23,                ,                ,,
     10021 ,HJ   ,J    ,H    ,02/15/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/22/23,                ,                ,,
     10022 ,HJ   ,J    ,H    ,02/15/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/22/23,                ,                ,,
     10023 ,HJ   ,J    ,H    ,02/15/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/22/23,                ,                ,,
     10024 ,HJ   ,J    ,H    ,02/15/23,    0 ,        ,00000000 ,ARVKDD     ,   7 ,02/22/23,                ,                ,,
     10025 ,HJ   ,J    ,H    ,02/16/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/22/23,                ,                ,,
     10026 ,HJ   ,J    ,H    ,02/16/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/22/23,                ,                ,,
     10027 ,HJ   ,J    ,H    ,02/16/23,    0 ,BRED    ,00000000 ,ARVKDD     ,   6 ,02/22/23,                ,                ,,
     10028 ,HJ   ,J    ,H    ,02/16/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,02/22/23,                ,                ,,
     10029 ,HJ   ,J    ,H    ,02/17/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/22/23,                ,                ,,
     10030 ,HJ   ,J    ,H    ,02/17/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/22/23,                ,                ,,
     10031 ,HJ   ,J    ,H    ,02/17/23,    0 ,        ,00000000 ,ARVKDD     ,   5 ,02/22/23,                ,                ,,
     10032 ,H    ,J    ,H    ,02/17/23,    0 , SLD/DIE,00000000 ,ARVKDD     ,   5 ,02/22/23,                ,                ,,
     10033 ,HJ   ,J    ,H    ,02/18/23,    0 ,        ,00000000 ,ARVKDD     ,   4 ,02/22/23,                ,                ,,
     10034 ,HJ   ,J    ,H    ,02/20/23,    0 ,        ,00000000 ,ARVKDD     ,  10 ,03/02/23,                ,                ,,
     10035 ,HJ   ,J    ,H    ,02/20/23,    0 ,        ,00000000 ,ARVKDD     ,  10 ,03/02/23,                ,                ,,
     10036 ,HJ   ,J    ,H    ,02/21/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,03/02/23,                ,                ,,
     10037 ,HJ   ,J    ,H    ,02/21/23,    0 ,        ,00000000 ,ARVKDD     ,   9 ,03/02/23,                ,                ,,
     10038 ,HJ   ,J    ,H    ,02/22/23,    0 ,        ,00000000 ,ARVKDD     ,   8 ,03/02/23,                ,                ,,
     10039 ,HJ   ,J    ,H    ,02/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,03/02/23,                ,                ,,
     10040 ,HJ   ,J    ,H    ,02/24/23,    0 ,        ,00000000 ,ARVKDD     ,   6 ,03/02/23,                ,                ,,
