"ID","OLDID","PEN","CBRD","AGE","BDAT","EDAT","NOTE","SBRD","DBRD","FDAT","AGEFR","ARDAT","RPRO","EVT","REM","DINCU","DIM","LACT","WMK1","WMK4","WMK8","ME305","EC305","MILK","TDAT","SCC","LGSCC","LOG1","LSC2","XMAST","XSICK","ORGIN",
     21812 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,12/06/23,  2-0 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   29 ,    0 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
     21813 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,09/26/23,  1-9 ,       - ,BRED    ,BRED    ,06:59            ,    7 ,   71 ,   1 ,   47 ,   68 ,   62 ,25450 ,25220 ,    60 ,11/27/23,  3232 ,  8.0 , 8.6 , 8.0 ,    1 ,    1 ,PUR   ,
     21814 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/03/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   14 ,   33 ,   1 ,   52 ,   92 ,    0 ,28720 ,29030 ,    74 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
     21815 ,         0 ,     4 ,H    ,  2-1 ,10/15/21,07/21/23,GW        ,     ,-    ,08/06/23,  1-9 ,       - ,BRED    ,BRED    ,LUT              ,    5 ,  122 ,   1 ,   39 ,   63 ,   78 ,30910 ,29550 ,    80 ,11/27/23,   155 ,  3.6 , 1.4 , 3.6 ,    0 ,    1 ,PUR   ,
     21817 ,         0 ,    71 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/22/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    8 ,   14 ,   1 ,   38 ,    0 ,    0 ,22820 ,25620 ,    38 ,11/27/23,    50 ,  2.0 , 2.0 ,   0 ,    0 ,    0 ,PUR   ,
     21818 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/29/23, 1-10 ,       - ,FRESH   ,HEAT    ,14:59            ,    9 ,   38 ,   1 ,   50 ,   68 ,    0 ,24780 ,25170 ,    69 ,11/27/23,    90 ,  2.8 , 2.8 ,   0 ,    0 ,    1 ,PUR   ,
     21819 ,         0 ,    76 ,H    , 1-10 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/05/23, 1-10 ,10/31/23, SLD/DIE,SOLD    ,STAPH            ,   10 ,   26 ,   1 ,   44 ,   49 ,    0 ,22210 ,24000 ,    56 ,10/23/23,    86 ,  2.8 , 2.8 ,   0 ,    0 ,    0 ,PUR   ,
     21820 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/10/23, 1-10 ,       - ,FRESH   ,FOOTRIM ,NONE             ,   15 ,   57 ,   1 ,   64 ,   83 ,  111 ,33140 ,32220 ,    99 ,11/27/23,    23 ,  0.9 , 0.6 , 0.9 ,    0 ,    0 ,PUR   ,
     21821 ,         0 ,     9 ,H    , 1-10 ,12/01/21,07/21/23,GW082023  ,     ,-    ,09/26/23,  1-9 ,10/04/23, SLD/DIE,SOLD    ,UDDERBROK        ,   15 ,    8 ,   1 ,   26 ,    0 ,    0 ,18990 ,19190 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    1 ,    1 ,PUR   ,
     21822 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/14/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   11 ,   53 ,   1 ,   48 ,   79 ,   84 ,28740 ,29980 ,    76 ,11/27/23,    44 ,  1.8 , 2.5 , 1.8 ,    0 ,    1 ,PUR   ,
     21824 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/09/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   20 ,   27 ,   1 ,   25 ,   75 ,    0 ,26680 ,26430 ,    65 ,11/27/23,    13 ,  0.1 , 0.1 ,   0 ,    0 ,    2 ,PUR   ,
     21825 ,         0 ,    79 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/05/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0076T0079       ,   16 ,   62 ,   1 ,   43 ,   28 ,   47 ,17340 ,21140 ,    38 ,11/27/23,   107 ,  3.1 ,   0 , 3.1 ,    1 ,    2 ,PUR   ,
     21826 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/03/23, 1-10 ,       - ,BRED    ,BRED    ,08:59            ,    0 ,   64 ,   1 ,   49 ,   62 ,   60 ,22300 ,24410 ,    60 ,11/27/23,  3494 ,  8.1 , 4.0 , 8.1 ,    0 ,    0 ,PUR   ,
     21828 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/25/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    9 ,   42 ,   1 ,   52 ,   62 ,    0 ,22500 ,21150 ,    82 ,11/27/23,    20 ,  0.7 , 0.7 ,   0 ,    0 ,    1 ,PUR   ,
     21829 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/21/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   12 ,   46 ,   1 ,   44 ,   49 ,    0 ,20180 ,31220 ,    42 ,11/27/23,    41 ,  1.7 , 4.7 , 1.7 ,    0 ,    0 ,PUR   ,
     21830 ,         0 ,    71 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/22/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    2 ,   14 ,   1 ,   42 ,    0 ,    0 ,21050 ,35600 ,    44 ,11/27/23,    36 ,  1.5 , 1.5 ,   0 ,    0 ,    0 ,PUR   ,
     21831 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/23/23, 1-11 ,       - ,FRESH   ,METR    ,CEF.22SQ         ,   23 ,   13 ,   1 ,   33 ,    0 ,    0 ,19880 ,37310 ,     0 ,11/27/23,    57 ,  2.2 , 2.2 ,   0 ,    0 ,    1 ,PUR   ,
     21832 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/27/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    7 ,    9 ,   1 ,   58 ,    0 ,    0 ,21540 ,21770 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
     21833 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/30/23, 1-11 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   16 ,    6 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
     21834 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/11/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0076       ,    2 ,   56 ,   1 ,   52 ,   76 ,   71 ,25660 ,28560 ,    84 ,11/27/23,   138 ,  3.4 , 1.2 , 3.4 ,    0 ,    0 ,PUR   ,
     21835 ,         0 ,    77 ,H    ,  2-4 ,07/28/21,07/11/23,-         ,     ,-    ,07/20/23, 1-11 ,       - , OK/OPEN,OK      ,LUT              ,    2 ,  139 ,   1 ,   30 ,   35 ,   51 ,19700 ,22620 ,    55 ,11/27/23,   212 ,  4.1 , 7.8 , 5.5 ,    2 ,    2 ,PUR   ,
     21836 ,         0 ,    75 ,H    ,  2-4 ,08/01/21,07/19/23,-         ,     ,-    ,10/01/23,  2-1 ,       - ,FRESH   ,HEAT    ,12:59            ,   75 ,   66 ,   1 ,   35 ,   38 ,   54 ,19600 ,20500 ,    57 ,11/27/23,    32 ,  1.4 , 3.1 , 1.4 ,    0 ,    0 ,PUR   ,
     21837 ,         0 ,    76 ,H    ,  2-3 ,08/05/21,07/19/23,-         ,     ,-    ,09/21/23,  2-1 ,       - ,FRESH   ,HEAT    ,00:59            ,   65 ,   76 ,   1 ,   26 ,   31 ,   57 ,21000 ,27510 ,    61 ,11/27/23,  1957 ,  7.3 , 9.2 , 6.3 ,    1 ,    2 ,PUR   ,
     21838 ,         0 ,    75 ,H    ,  2-4 ,08/03/21,07/19/23,-         ,     ,-    ,10/30/23,  2-2 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,  104 ,   37 ,   1 ,   40 ,   67 ,    0 ,23840 ,21150 ,    68 ,11/27/23,  2697 ,  7.8 , 7.8 ,   0 ,    0 ,    0 ,PUR   ,
     21839 ,         0 ,    71 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/19/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,   12 ,   17 ,   1 ,   33 ,    0 ,    0 ,24630 ,27240 ,    34 ,11/27/23,   105 ,  3.1 , 3.1 ,   0 ,    0 ,    0 ,PUR   ,
     21840 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/20/23, 1-10 ,       - ,FRESH   ,FOOTRIM ,NONE             ,    0 ,   47 ,   1 ,   51 ,   76 ,    0 ,28450 ,35100 ,    80 ,11/27/23,    47 ,  1.9 , 3.3 , 1.9 ,    0 ,    0 ,PUR   ,
     21841 ,         0 ,    75 ,H    , 1-11 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/20/23, 1-10 ,11/07/23, SLD/DIE,SOLD    ,PNEU             ,   25 ,   18 ,   1 ,   58 ,    0 ,    0 ,22430 ,26520 ,    31 ,10/23/23,    44 ,  1.8 , 1.8 ,   0 ,    0 ,    1 ,PUR   ,
     21842 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/23/23, 1-11 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   16 ,   13 ,   1 ,   28 ,    0 ,    0 ,17450 ,34800 ,     0 ,11/27/23,   122 ,  3.3 , 3.3 ,   0 ,    0 ,    0 ,PUR   ,
     21843 ,         0 ,     1 ,H    , 1-11 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/14/23, 1-10 ,11/08/23, SLD/DIE,SOLD    ,STAPH            ,   25 ,   25 ,   1 ,   48 ,   95 ,    0 ,32290 ,40440 ,    53 ,10/23/23,   254 ,  4.3 , 4.3 ,   0 ,    0 ,    1 ,PUR   ,
     21844 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/12/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    5 ,   24 ,   1 ,   38 ,   60 ,    0 ,23520 ,24910 ,    39 ,11/27/23,   124 ,  3.3 , 3.3 ,   0 ,    0 ,    0 ,PUR   ,
     21845 ,         0 ,     9 ,H    , 1-10 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/03/23, 1-10 ,10/20/23, SLD/DIE,DIED    ,INFC.            ,    0 ,   17 ,   1 ,   21 ,    0 ,    0 ,15630 ,15800 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
     21846 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/18/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    9 ,   49 ,   1 ,   45 ,   83 ,    0 ,25720 ,29000 ,    82 ,11/27/23,    18 ,  0.5 , 3.3 , 0.5 ,    0 ,    0 ,PUR   ,
     21847 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,11/19/23, 1-11 ,       - ,FRESH   ,METR    ,CEF.22SQ         ,   12 ,   17 ,   1 ,   22 ,    0 ,    0 ,19140 ,19850 ,    23 ,11/27/23,   103 ,  3.0 , 3.0 ,   0 ,    0 ,    1 ,PUR   ,
     21848 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/21/23,GW082023  ,     ,-    ,10/04/23, 1-10 ,       - ,BRED    ,BRED    ,04:59            ,    1 ,   63 ,   1 ,   45 ,   71 ,   83 ,26150 ,27610 ,    72 ,11/27/23,    77 ,  2.6 , 2.2 , 2.6 ,    0 ,    0 ,PUR   ,
     21855 ,         0 ,    76 ,H    ,  2-0 ,11/21/21,09/09/23,-         ,     ,-    ,09/30/23, 1-10 ,       - ,BRED    ,BRED    ,20:59            ,    0 ,   67 ,   1 ,   43 ,   45 ,   62 ,22480 ,24930 ,    63 ,11/27/23,   177 ,  3.8 , 1.1 , 3.8 ,    0 ,    0 ,GW    ,
     21856 ,         0 ,    76 ,H    , 1-10 ,12/04/21,09/27/23,-         ,     ,-    ,09/29/23,  1-9 ,10/24/23, SLD/DIE,SOLD    ,STAPH            ,    0 ,   25 ,   1 ,   48 ,   69 ,    0 ,26650 ,34120 ,    70 ,10/23/23,   149 ,  3.5 , 3.5 ,   0 ,    0 ,    0 ,GW    ,
     21857 ,         0 ,    75 ,H    ,  2-0 ,12/04/21,09/27/23,-         ,     ,-    ,10/09/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   58 ,   1 ,   45 ,   21 ,    0 ,21000 ,21880 ,    53 ,11/27/23,   101 ,  3.0 , 7.6 , 3.0 ,    0 ,    0 ,GW    ,
     21858 ,         0 ,    75 ,H    , 1-11 ,12/10/21,09/27/23,-         ,     ,-    ,10/27/23, 1-10 ,       - ,FRESH   ,HEAT    ,02:59            ,    0 ,   40 ,   1 ,   48 ,   21 ,    0 ,16420 ,18070 ,    30 ,11/27/23,  4040 ,  8.3 , 8.3 ,   0 ,    0 ,    1 ,GW    ,
     21864 ,         0 ,    71 ,H    ,  2-3 ,08/22/21,08/22/21,-         ,     ,-    ,11/22/23,  2-2 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    0 ,   14 ,   1 ,   39 ,    0 ,    0 ,21020 ,34210 ,    47 ,11/27/23,   120 ,  3.3 , 3.3 ,   0 ,    0 ,    0 ,-     ,
     21865 ,         0 ,    75 ,H    ,  2-3 ,08/22/21,10/29/23,-         ,     ,-    ,11/08/23,  2-2 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   28 ,   1 ,   19 ,   23 ,    0 ,14350 ,21540 ,    16 ,11/27/23,    34 ,  1.4 , 1.4 ,   0 ,    0 ,    1 ,-     ,
     21866 ,         0 ,    75 ,H    ,  2-0 ,12/03/21,11/03/23,-         ,     ,-    ,11/14/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   22 ,   1 ,   32 ,   74 ,    0 ,26530 ,26870 ,    51 ,11/27/23,   193 ,  4.0 , 4.0 ,   0 ,    0 ,    1 ,GW    ,
     21867 ,         0 ,     1 ,H    ,  2-0 ,12/03/21,11/03/23,-         ,     ,-    ,11/14/23, 1-11 ,       - ,NO BRED ,DNB     ,STAPH            ,    0 ,   22 ,   1 ,   38 ,   53 ,    0 ,22070 ,22760 ,    39 ,11/27/23,   118 ,  3.2 , 3.2 ,   0 ,    0 ,    1 ,GW    ,
     21868 ,         0 ,    71 ,H    ,  2-0 ,12/01/21,11/03/23,-         ,     ,-    ,11/18/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    0 ,   18 ,   1 ,   51 ,    0 ,    0 ,21890 ,37960 ,    45 ,11/27/23,  5779 ,  8.8 , 8.8 ,   0 ,    1 ,    1 ,GW    ,
     21871 ,         0 ,    75 ,H    , 1-11 ,12/11/21,11/03/23,-         ,     ,-    ,11/13/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   23 ,   1 ,   68 ,   91 ,    0 ,30650 ,30980 ,    86 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,GW    ,
     21872 ,         0 ,     1 ,H    , 1-11 ,12/10/21,11/03/23,-         ,     ,-    ,11/25/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    0 ,   11 ,   1 ,   36 ,    0 ,    0 ,19390 ,36220 ,     0 ,11/27/23,   149 ,  3.5 , 3.5 ,   0 ,    0 ,    0 ,GW    ,
     21873 ,         0 ,    71 ,H    , 1-11 ,12/12/21,11/03/23,-         ,     ,-    ,11/20/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    0 ,   16 ,   1 ,   35 ,    0 ,    0 ,20550 ,28340 ,    36 ,11/27/23,    34 ,  1.4 , 1.4 ,   0 ,    0 ,    0 ,GW    ,
     21876 ,         0 ,    75 ,H    , 1-11 ,12/05/21,11/03/23,-         ,     ,-    ,11/09/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   27 ,   1 ,   69 ,   71 ,    0 ,26530 ,30670 ,    60 ,11/27/23,    15 ,  0.3 , 0.3 ,   0 ,    0 ,    0 ,GW    ,
     21882 ,         0 ,     9 ,H    ,  2-1 ,10/25/21,11/10/23,-         ,     ,-    ,11/10/23,  2-0 ,       - ,FRESH   ,MOVE    ,F0001T0009       ,    0 ,   26 ,   1 ,   58 ,   68 ,    0 ,25210 ,30820 ,    65 ,11/27/23,    37 ,  1.5 , 1.5 ,   0 ,    1 ,    3 ,GW    ,
     21883 ,         0 ,    75 ,H    ,  1-9 ,02/03/22,11/13/23,-         ,     ,-    ,11/15/23,  1-9 ,12/05/23, SLD/DIE,SOLD    ,DA               ,    0 ,   20 ,   1 ,   46 ,    0 ,    0 ,23620 ,40020 ,    61 ,11/27/23,    26 ,  1.1 , 1.1 ,   0 ,    0 ,    1 ,GW    ,
     21884 ,         0 ,    75 ,H    , 1-10 ,02/02/22,11/13/23,-         ,     ,-    ,11/14/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    0 ,   22 ,   1 ,   46 ,    0 ,    0 ,24810 ,31910 ,    54 ,11/27/23,   565 ,  5.4 , 5.4 ,   0 ,    0 ,    0 ,GW    ,
     21885 ,         0 ,    71 ,H    , 1-10 ,02/03/22,11/13/23,-         ,     ,-    ,11/18/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    0 ,   18 ,   1 ,   26 ,    0 ,    0 ,21630 ,28720 ,    24 ,11/27/23,    27 ,  1.1 , 1.1 ,   0 ,    0 ,    0 ,GW    ,
     21886 ,         0 ,     1 ,H    , 1-10 ,02/03/22,11/13/23,-         ,     ,-    ,11/24/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    0 ,   12 ,   1 ,   54 ,    0 ,    0 ,24890 ,32040 ,     0 ,11/27/23,   212 ,  4.1 , 4.1 ,   0 ,    0 ,    0 ,GW    ,
     21887 ,         0 ,    71 ,H    , 1-10 ,02/01/22,11/13/23,-         ,     ,-    ,11/21/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    0 ,   15 ,   1 ,   32 ,    0 ,    0 ,23440 ,33460 ,    22 ,11/27/23,   235 ,  4.2 , 4.2 ,   0 ,    0 ,    0 ,GW    ,
     21888 ,         0 ,     1 ,H    , 1-10 ,01/20/22,11/13/23,-         ,     ,-    ,11/22/23, 1-10 ,11/28/23, SLD/DIE,DIED    ,METB.UT          ,    0 ,    6 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,    50 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,GW    ,
     21893 ,         0 ,     1 ,H    , 1-10 ,01/29/22,11/22/23,-         ,     ,-    ,11/25/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    0 ,   11 ,   1 ,   40 ,    0 ,    0 ,20940 ,27940 ,     0 ,11/27/23,    22 ,  0.8 , 0.8 ,   0 ,    0 ,    0 ,GW    ,
     21894 ,         0 ,     1 ,H    ,  2-2 ,09/19/21,03/16/23,JC23      ,H    ,H    ,11/24/23,  2-2 ,       - ,FRESH   ,METR    ,CEF.22SQ         ,    0 ,   12 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    1 ,PUR   ,
     21901 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,09/26/23,  1-9 ,       - ,FRESH   ,HEAT    ,10:59            ,    7 ,   71 ,   1 ,   39 ,   47 ,   74 ,27940 ,27490 ,    69 ,11/27/23,   133 ,  3.4 , 1.2 , 3.4 ,    0 ,    1 ,PUR   ,
     21902 ,         0 ,    79 ,H    , 1-10 ,12/01/21,07/24/23,GW082023  ,     ,-    ,08/28/23,  1-8 ,10/05/23, SLD/DIE,SOLD    ,MASTITIS         ,    0 ,   38 ,   1 ,   47 ,   31 ,    0 ,14460 ,14860 ,    31 ,09/25/23,   860 ,  6.1 , 6.1 ,   0 ,    1 ,    1 ,PUR   ,
     21903 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,09/09/23,  1-9 ,       - ,BRED    ,BRED    ,-                ,    0 ,   88 ,   1 ,   47 ,   66 ,   73 ,27210 ,32480 ,    70 ,11/27/23,    11 ,  0.1 ,   0 , 3.3 ,    0 ,    0 ,PUR   ,
     21904 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,10/28/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    8 ,   39 ,   1 ,   41 ,   75 ,    0 ,26130 ,28980 ,    74 ,11/27/23,    29 ,  1.2 , 1.2 ,   0 ,    0 ,    0 ,PUR   ,
     21905 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,08/25/23,  1-8 ,       - ,BRED    ,BRED    ,20:59            ,    0 ,  103 ,   1 ,   33 ,   65 ,   65 ,23420 ,26910 ,    72 ,11/27/23,    73 ,  2.5 , 3.1 , 0.6 ,    0 ,    0 ,PUR   ,
     21906 ,         0 ,     1 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,11/23/23, 1-11 ,       - ,NO BRED ,DNB     ,STAPH            ,   93 ,   13 ,   1 ,   41 ,    0 ,    0 ,21120 ,32270 ,     0 ,11/27/23,   212 ,  4.1 , 4.1 ,   0 ,    0 ,    0 ,PUR   ,
     21907 ,         0 ,    77 ,H    ,  2-1 ,10/26/21,07/24/23,-         ,     ,-    ,08/08/23,  1-9 ,       - ,BRED    ,BRED    ,12:59            ,    0 ,  120 ,   1 ,   44 ,   81 ,   86 ,34320 ,33640 ,    68 ,11/27/23,   278 ,  4.4 , 4.8 , 9.4 ,    2 ,    2 ,PUR   ,
     21909 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,09/06/23,  1-9 ,       - ,BRED    ,BRED    ,12:59            ,    1 ,   91 ,   1 ,   54 ,   70 ,   91 ,32230 ,33870 ,    98 ,11/27/23,    86 ,  2.8 , 4.9 , 0.8 ,    0 ,    0 ,PUR   ,
     21910 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,08/18/23,  1-8 ,       - ,BRED    ,BRED    ,-                ,    0 ,  110 ,   1 ,   42 ,   59 ,   78 ,29520 ,29650 ,    72 ,11/27/23,    25 ,  1.0 , 3.0 , 5.8 ,    1 ,    2 ,PUR   ,
     21911 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,09/11/23,  1-9 ,       - ,FRESH   ,FOOTRIM ,NONE             ,    6 ,   86 ,   1 ,   32 ,   49 ,   64 ,25250 ,25620 ,    74 ,11/27/23,    29 ,  1.2 ,   0 , 0.8 ,    0 ,    0 ,PUR   ,
     21912 ,         0 ,    10 ,H    ,  1-9 ,12/01/21,07/24/23,GW082023  ,     ,-    ,08/16/23,  1-8 ,09/05/23, SLD/DIE,SOLD    ,PINKEYE          ,    0 ,   20 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,    60 ,08/29/23,   378 ,  4.9 , 4.9 ,   0 ,    0 ,    0 ,PUR   ,
     21913 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,10/23/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    3 ,   44 ,   1 ,   38 ,   58 ,    0 ,24130 ,25240 ,    68 ,11/27/23,  6935 ,  9.1 , 9.1 ,   0 ,    0 ,    0 ,PUR   ,
     21914 ,         0 ,    77 ,H    ,  2-1 ,10/26/21,07/24/23,-         ,     ,-    ,08/15/23,  1-9 ,       - ,BRED    ,BRED    ,NONE             ,    1 ,  113 ,   1 ,   49 ,   63 ,   75 ,28990 ,31230 ,    73 ,11/27/23,   248 ,  4.3 ,   0 , 2.2 ,    0 ,    0 ,PUR   ,
     21916 ,         0 ,    77 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,08/17/23,  1-8 ,       - , OK/OPEN,OK      ,LUT              ,    0 ,  111 ,   1 ,   41 ,   59 ,   90 ,31830 ,31310 ,    78 ,11/27/23,   289 ,  4.5 , 4.8 , 3.2 ,    1 ,    1 ,PUR   ,
     21918 ,         0 ,    76 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,09/28/23,  1-9 ,       - ,BRED    ,BRED    ,12:59            ,    3 ,   69 ,   1 ,   40 ,   61 ,   69 ,24220 ,29570 ,    75 ,11/27/23,    23 ,  0.9 , 4.2 , 0.9 ,    0 ,    0 ,PUR   ,
     21919 ,         0 ,    75 ,H    ,  2-0 ,12/01/21,07/24/23,GW082023  ,     ,-    ,11/09/23, 1-11 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   16 ,   27 ,   1 ,   58 ,   66 ,    0 ,25410 ,26840 ,    68 ,11/27/23,   719 ,  5.8 , 5.8 ,   0 ,    0 ,    0 ,PUR   ,
     21920 ,         0 ,    76 ,H    , 1-11 ,01/01/22,08/15/23,GW0823    ,     ,H    ,09/07/23,  1-8 ,       - ,BRED    ,BRED    ,04:59            ,   10 ,   90 ,   1 ,   38 ,   52 ,   57 ,22080 ,23580 ,    61 ,11/27/23,    36 ,  1.5 , 1.6 , 0.1 ,    0 ,    0 ,PUR   ,
     21921 ,         0 ,    71 ,H    , 1-11 ,01/01/22,08/15/23,GW0823    ,     ,H    ,11/18/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,   25 ,   18 ,   1 ,   39 ,    0 ,    0 ,18810 ,31550 ,    42 ,11/27/23,  5725 ,  8.8 , 8.8 ,   0 ,    0 ,    0 ,PUR   ,
     21922 ,         0 ,    76 ,H    , 1-11 ,01/01/22,08/15/23,GW0823    ,     ,H    ,09/06/23,  1-8 ,       - ,BRED    ,BRED    ,04:59            ,    9 ,   91 ,   1 ,   45 ,   58 ,   74 ,26010 ,27980 ,    68 ,11/27/23,   115 ,  3.2 , 3.0 , 4.0 ,    0 ,    0 ,PUR   ,
     21923 ,         0 ,     1 ,H    , 1-11 ,01/01/22,08/15/23,GW0823    ,     ,H    ,12/01/23, 1-10 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   24 ,    5 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,PUR   ,
