id,oldid,pen,age,note,rem,days_in_closeup,dim,lact,xmast,xsick,orgin,birth_date,fresh_date,purchase_date,last_test_date,cull_date,age_fresh_days,breed,sire_breed,dam_breed,last_test_milk,last_test_scc,last_test_log_scc,first_test_log_scc,second_test_log_scc,week_1_milk,week_4_milk,week_8_milk,mature_equiv_305m,energy_corrected_305m,culled,times_mast,times_sick
8717,0,78,2-3,-,71DAYS,19,161,1,0,0,KDD,2021-08-21,2023-06-28,2021-08-21,2023-11-27,,676,HO,H,H,80,17,0.4,2.5,0.6,45,86,95,30530,35160,0,0,0
8718,0,1,1-11,-,RESP/STAPH,28,43,1,0,1,Missing,2021-08-21,2023-06-27,2021-08-21,2023-07-19,2023-08-09,675,HO,H,H,75,276,4.4,4.4,0,42,86,0,29850,31460,1,0,1
8719,0,78,2-3,-,NONE,34,174,1,1,2,KDD,2021-08-22,2023-06-15,2021-08-22,2023-11-27,,662,HO,H,H,68,362,4.8,2.2,4,33,57,77,24740,26140,0,1,2
8722,0,77,2-3,-,TRMHLH/B,14,149,1,0,0,KDD,2021-08-24,2023-07-10,2021-08-24,2023-11-27,,685,HO,H,H,68,120,3.3,2.1,1.9,32,59,76,26470,30810,0,0,0
8723,0,76,2-3,-,F0079T0076,75,74,1,1,1,KDD,2021-08-25,2023-09-23,2021-08-25,2023-11-27,,759,HJ,J,H,51,803,6,2.4,3,40,59,48,21870,23890,0,1,1
8724,0,78,2-3,-,14:59,19,164,1,0,0,KDD,2021-08-26,2023-06-25,2021-08-26,2023-11-27,,668,HJ,J,H,65,870,6.1,0,0,48,56,65,23880,28070,0,0,0
8725,0,77,1-11,-,MICOPLASMA,24,27,1,0,0,Missing,2021-08-26,2023-07-14,2021-08-26,2023-07-19,2023-08-10,687,HO,H,H,39,28,1.2,1.2,0,43,62,0,24700,31320,1,0,0
8726,0,78,2-3,-,NONE,18,162,1,1,1,KDD,2021-08-27,2023-06-27,2021-08-27,2023-11-27,,669,HJ,J,H,66,20,0.7,5.5,5.8,49,57,62,24210,25020,0,1,1
8727,0,78,2-3,-,NONE,18,165,1,1,1,KDD,2021-08-27,2023-06-24,2021-08-27,2023-11-27,,666,HJ,J,H,65,261,4.4,7.4,3.8,42,62,83,26680,29750,0,1,1
8728,0,76,2-3,-,OVS,30,93,1,0,0,KDD,2021-08-27,2023-09-04,2021-08-27,2023-11-27,,738,HO,H,H,75,10,0.1,1.1,0.9,46,70,76,25530,28430,0,0,0
8729,0,77,2-3,-,LUT,42,141,1,0,0,KDD,2021-08-28,2023-07-18,2021-08-28,2023-11-27,,689,HO,H,H,88,31,1.3,3.7,1.8,52,70,95,33220,27780,0,0,0
8730,0,77,2-3,-,37DAYS,8,122,1,0,0,KDD,2021-08-28,2023-08-06,2021-08-28,2023-11-27,,708,HO,H,H,59,14,0.2,1.5,0.8,28,49,62,25750,26790,0,0,0
8731,0,78,2-3,-,NONE,6,174,1,0,0,KDD,2021-08-29,2023-06-15,2021-08-29,2023-11-27,,655,HO,H,H,68,50,2,8.8,2.3,30,66,78,27540,30390,0,0,0
8732,0,77,2-3,-,20:59,3,110,1,0,0,KDD,2021-08-29,2023-08-18,2021-08-29,2023-11-27,,719,HO,H,H,75,19,0.6,4.8,2.1,40,64,63,27390,29440,0,0,0
8733,0,77,2-1,-,INJURY,9,71,1,0,1,KDD,2021-08-30,2023-08-14,2021-08-30,2023-10-23,2023-10-24,714,HJ,J,H,63,61,2.3,0,3.9,32,54,62,22650,22840,1,0,1
8735,0,78,2-3,-,NONE,6,163,1,0,0,KDD,2021-08-30,2023-06-26,2021-08-30,2023-11-27,,665,HO,H,H,82,15,0.3,1.5,2.6,40,66,71,27640,26340,0,0,0
8736,0,79,2-2,-,PNEU,27,117,1,0,3,KDD,2021-08-31,2023-07-13,2021-08-31,2023-10-23,2023-11-07,681,HO,H,H,46,5544,8.8,2.3,1.6,51,82,82,17470,18030,1,0,3
8738,0,1,1-10,-,LP,4,15,1,0,0,Missing,2021-08-31,2023-07-18,2021-08-31,,2023-08-02,686,HJ,J,H,0,0,0,0,0,25,0,0,19450,19660,1,0,0
8739,0,77,2-3,-,08:59,20,117,1,0,1,KDD,2021-09-01,2023-08-11,2021-09-01,2023-11-27,,709,HO,H,H,90,20,0.7,1.5,1.1,47,80,92,32650,33430,0,0,1
8740,0,78,2-3,-,67DAYS,40,172,1,0,0,KDD,2021-09-01,2023-06-17,2021-09-01,2023-11-27,,654,HJ,J,H,79,83,2.7,3,6.1,22,73,91,31660,35660,0,0,0
8741,0,78,1-11,-,PNEU,25,38,1,0,1,Missing,2021-09-02,2023-07-08,2021-09-02,2023-07-19,2023-08-15,674,HO,H,H,61,189,3.9,3.9,0,51,60,0,19100,20000,1,0,1
8743,0,78,2-3,-,NONE,4,172,1,0,0,KDD,2021-09-02,2023-06-17,2021-09-02,2023-11-27,,653,HJ,J,H,64,190,3.9,2.6,5.4,30,50,73,25060,28590,0,0,0
8745,0,78,2-2,-,TRMHRH/B,18,158,1,0,0,KDD,2021-09-04,2023-07-01,2021-09-04,2023-11-27,,665,HO,H,H,80,438,5.1,5.4,4.4,43,86,84,28120,32360,0,0,0
8746,0,1,1-11,-,STAPH/FEET,12,45,1,0,0,Missing,2021-09-05,2023-07-16,2021-09-05,2023-08-29,2023-08-30,679,HJ,J,H,63,131,3.4,4.7,3.4,45,69,0,23500,21430,1,0,0
8747,0,77,2-2,-,32DAYS,5,139,1,0,0,KDD,2021-09-05,2023-07-20,2021-09-05,2023-11-27,,683,HO,H,H,54,4854,8.5,2.8,1.6,26,54,55,22450,25890,0,0,0
8748,0,78,2-2,-,NONE,10,166,1,0,0,KDD,2021-09-05,2023-06-23,2021-09-05,2023-11-27,,656,HJ,J,H,79,23,0.9,3.4,1.8,39,52,64,26740,26270,0,0,0
8749,0,75,2-2,-,12:59,20,45,1,1,1,KDD,2021-09-06,2023-10-22,2021-09-06,2023-11-27,,776,HJ,J,H,44,251,4.3,7.8,4.3,40,41,0,20070,21170,0,1,1
8750,0,78,2-2,-,LUT,8,161,1,0,1,KDD,2021-09-06,2023-06-28,2021-09-06,2023-11-27,,660,HO,H,H,64,191,3.9,3.4,2,42,67,75,23920,29330,0,0,1
8751,0,77,2-2,-,38DAYS,15,115,1,0,0,KDD,2021-09-06,2023-08-13,2021-09-06,2023-11-27,,706,HO,H,H,70,3111,8,2.5,9.4,37,48,76,27390,25190,0,0,0
8752,0,9,1-11,-,RESP.EUTA,8,26,1,2,3,Missing,2021-09-07,2023-07-18,2021-09-07,,2023-08-13,679,HO,H,H,0,0,0,0,0,32,3,0,12930,13070,1,2,3
8753,0,77,1-11,-,MYCO,9,42,1,0,1,Missing,2021-09-07,2023-07-19,2021-09-07,2023-08-29,2023-08-30,680,HO,H,H,48,49,2,2,0,27,41,0,19610,20520,1,0,1
8754,0,78,2-2,-,TRMHLH/B,18,151,1,0,0,KDD,2021-09-07,2023-07-08,2021-09-07,2023-11-27,,669,HO,H,H,90,34,1.4,2,4.3,46,74,85,31180,31390,0,0,0
8755,0,77,2-2,-,38DAYS,13,136,1,1,3,KDD,2021-09-07,2023-07-23,2021-09-07,2023-11-27,,684,HJ,J,H,60,20,0.7,3.4,1,23,41,46,23460,26200,0,1,3
8756,0,78,2-2,-,NONE,10,163,1,0,0,KDD,2021-09-08,2023-06-26,2021-09-08,2023-11-27,,656,HO,H,H,85,109,3.1,1.6,5.4,42,41,76,29570,29650,0,0,0
8757,0,77,2-2,-,12:59,12,118,1,0,0,KDD,2021-09-08,2023-08-10,2021-12-24,2023-11-27,,701,HO,H,H,82,13,0.1,2.8,2,36,81,96,30660,31420,0,0,0
8758,0,77,2-2,-,NONE,17,138,1,0,0,KDD,2021-09-08,2023-07-21,2021-09-08,2023-11-27,,681,HO,H,H,78,259,4.4,2.2,2.3,46,69,78,30730,31510,0,0,0
8760,0,75,2-2,-,F0001T0075,16,49,1,0,0,KDD,2021-09-09,2023-10-18,2021-09-09,2023-11-27,,769,Other,H,J,82,145,3.5,2.4,3.5,47,75,0,26790,31950,0,0,0
8762,0,76,2-2,-,04:59,6,73,1,0,0,KDD,2021-09-09,2023-09-24,2021-09-09,2023-11-27,,745,HO,"",H,57,2046,7.3,6.2,1.9,50,66,68,24440,24850,0,0,0
8763,0,4,2-0,-,STAPH,8,77,1,0,0,KDD,2021-09-10,2023-06-28,2021-09-17,2023-08-29,2023-09-13,656,HO,H,H,73,243,4.3,3.5,4.3,44,61,73,27440,28380,1,0,0
8764,0,77,2-2,-,F0079T0077,14,130,1,1,1,KDD,2021-09-10,2023-07-29,2021-09-17,2023-11-27,,687,HO,"",H,56,24,1,2,0.5,46,71,81,26150,27050,0,1,1
8765,0,77,2-2,-,LUT,9,131,1,0,0,KDD,2021-09-10,2023-07-28,2021-09-17,2023-11-27,,686,HO,H,H,96,6,0.1,1.3,0.1,50,79,92,35140,36320,0,0,0
8766,0,77,2-2,-,33DAYS,13,131,1,0,0,KDD,2021-09-11,2023-07-28,2021-09-17,2023-11-27,,685,HJ,J,H,74,247,4.3,4.5,3.4,32,62,73,26130,30960,0,0,0
8767,0,77,2-2,-,35DAYS,19,130,1,0,0,KDD,2021-09-12,2023-07-29,2021-09-17,2023-11-27,,685,HJ,J,H,84,103,3,7.4,5.7,46,75,93,31360,33450,0,0,0
8768,0,77,2-2,-,02:59,0,144,1,0,0,KDD,2021-09-13,2023-07-15,2021-09-17,2023-11-27,,670,HO,H,H,54,10,0.1,3,1.6,31,46,53,21360,24640,0,0,0
8770,0,77,2-2,-,68DAYS,0,149,1,0,0,KDD,2021-09-13,2023-07-10,2021-09-17,2023-11-27,,665,HO,H,H,72,6,0.1,3,2.2,34,54,61,27010,25690,0,0,0
8771,0,77,2-2,-,69DAYS,14,141,1,0,0,KDD,2021-09-13,2023-07-18,2021-09-17,2023-11-27,,673,HJ,J,H,60,5067,8.6,8.8,5.8,44,62,73,27120,29380,0,0,0
8772,0,77,2-2,-,66DAYS,16,147,1,0,0,KDD,2021-09-14,2023-07-12,2021-09-17,2023-11-27,,666,HJ,J,H,73,101,3,3.7,3.4,33,45,74,26910,30360,0,0,0
8773,0,78,2-2,-,NONE,12,161,1,0,1,KDD,2021-09-14,2023-06-28,2021-09-17,2023-11-27,,652,HO,H,H,76,33,1.4,1.1,1.9,46,70,77,28860,30550,0,0,1
8774,0,77,2-2,-,32DAYS,19,126,1,0,0,KDD,2021-09-14,2023-08-02,2021-09-17,2023-11-27,,687,Other,LM,H,43,53,2.1,2.7,1,16,37,43,14990,16250,0,0,0
8775,0,76,2-2,-,12:59,7,92,1,0,0,KDD,2021-09-14,2023-09-05,2021-09-17,2023-11-27,,721,HO,H,H,75,8,0.1,1,1.8,46,63,67,25490,28470,0,0,0
8777,0,1,1-11,-,METB.CARDIAC,17,14,1,0,1,KDD,2021-09-15,2023-09-01,2021-09-17,,2023-09-15,716,HO,H,H,0,0,0,0,0,27,0,0,19480,19690,1,0,1
8778,0,76,2-2,-,NONE,6,93,1,0,1,KDD,2021-09-15,2023-09-04,2021-09-17,2023-11-27,,719,HO,H,H,59,1331,6.7,1.9,3.5,49,47,60,20900,24650,0,0,1
8779,0,77,2-2,-,35DAYS,35,134,1,0,0,KDD,2021-09-16,2023-07-25,2021-09-17,2023-11-27,,677,Other,LM,H,67,40,1.7,0.8,0.7,39,63,85,28940,30990,0,0,0
8780,0,76,2-2,-,F0001T0076,16,105,1,0,0,KDD,2021-09-16,2023-08-23,2021-09-17,2023-11-27,,706,HO,"",H,88,26,1.1,1.9,0.6,42,54,72,26400,24590,0,0,0
8782,0,77,2-2,-,32DAYS,8,137,1,0,0,KDD,2021-09-17,2023-07-22,2021-09-17,2023-11-27,,673,HO,"",H,64,18,0.5,1.1,2.1,39,59,68,24600,26690,0,0,0
8784,0,9,1-11,-,INFC.JAWBROKEN,70,14,1,1,5,Missing,2021-09-18,2023-08-07,2021-09-18,,2023-08-21,688,HJ,J,H,0,0,0,0,0,31,0,0,16660,16840,1,1,5
8785,0,75,2-2,-,F0001T0075,21,44,1,0,0,KDD,2021-09-18,2023-10-23,2021-09-18,2023-11-27,,765,HO,H,H,74,926,6.2,6.2,0,40,65,0,22160,25280,0,0,0
8786,0,79,1-11,-,INJURY,4,61,1,2,3,KDD,2021-09-19,2023-07-14,2021-09-19,2023-08-29,2023-09-13,663,HO,"",H,67,2989,7.9,4,7.9,29,57,34,17600,16680,1,2,3
8788,0,77,2-2,-,32DAYS,21,109,1,1,1,KDD,2021-09-19,2023-08-19,2021-09-19,2023-11-27,,699,Other,LM,H,77,41,1.7,5.1,5.2,38,76,83,28640,32400,0,1,1
8789,0,76,2-2,-,06:59,18,95,1,0,0,KDD,2021-09-20,2023-09-02,2021-09-20,2023-11-27,,712,HO,H,H,83,3492,8.1,6.3,6.8,46,69,81,27640,31660,0,0,0
8790,0,77,2-2,-,37DAYS,16,139,1,0,1,KDD,2021-09-20,2023-07-20,2021-09-20,2023-11-27,,668,HO,H,H,73,19,0.6,1.5,1.4,30,63,81,27720,31540,0,0,1
8792,0,77,2-2,-,14:59,22,133,1,0,0,KDD,2021-09-20,2023-07-26,2021-09-20,2023-11-27,,674,HJ,J,H,45,176,3.8,0,3.4,46,44,46,17330,24710,0,0,0
8793,0,75,2-2,-,F0001T0075,20,54,1,0,0,KDD,2021-09-21,2023-10-13,2021-09-21,2023-11-27,,752,HO,H,H,83,23,0.9,1.3,0.9,47,81,86,28280,31980,0,0,0
8794,0,77,2-2,-,36DAYS,16,114,1,0,0,KDD,2021-09-22,2023-08-14,2021-09-22,2023-11-27,,691,HO,H,H,85,99,3,2.4,5.9,49,82,98,31160,33210,0,0,0
8795,0,77,2-2,-,33DAYS,24,125,1,0,0,KDD,2021-09-22,2023-08-03,2021-09-22,2023-11-27,,680,HJ,J,H,69,95,2.9,2.1,4,36,49,66,25270,28900,0,0,0
8796,0,1,2-2,-,DEX.15IM,11,10,1,0,0,KDD,2021-09-23,2023-11-26,2021-09-23,2023-11-27,,794,HO,H,H,0,817,6,6,0,61,0,0,21270,24700,0,0,0
8797,0,77,2-2,-,32DAYS,11,138,1,0,0,KDD,2021-09-23,2023-07-21,2021-09-23,2023-11-27,,666,HO,H,H,52,1300,6.7,4.1,5.2,38,58,55,23570,28730,0,0,0
8798,0,77,2-2,-,LUT,24,139,1,0,0,KDD,2021-09-23,2023-07-20,2021-09-23,2023-11-27,,665,HJ,J,H,70,26,1.1,3.3,1.4,23,57,69,24070,25640,0,0,0
8799,0,77,2-2,-,33DAYS,13,132,1,0,0,KDD,2021-09-23,2023-07-27,2021-09-23,2023-11-27,,672,HO,H,H,68,13,0.1,1.4,0,42,68,74,28240,30640,0,0,0
8800,0,77,2-2,-,16:59,32,123,1,0,0,KDD,2021-09-23,2023-08-05,2021-09-23,2023-11-27,,681,HJ,J,H,61,199,4,6.3,3.4,43,56,52,25980,29350,0,0,0
8802,0,77,2-2,-,12:59,16,139,1,0,0,KDD,2021-09-24,2023-07-20,2021-09-24,2023-11-27,,664,HO,H,H,54,109,3.1,3.5,1.7,37,66,72,24960,30320,0,0,0
8803,0,76,2-2,-,04:59,100,63,1,1,1,KDD,2021-09-24,2023-10-04,2021-09-24,2023-11-27,,740,HJ,J,H,61,265,4.4,7.2,4.4,35,47,44,21090,22900,0,1,1
8804,0,76,2-2,-,F0001T0076,5,62,1,0,0,KDD,2021-09-25,2023-10-05,2021-09-25,2023-11-27,,740,HJ,J,H,75,890,6.1,8.8,6.1,52,51,72,24710,28940,0,0,0
8805,0,77,2-2,-,66DAYS,7,142,1,0,0,KDD,2021-09-25,2023-07-17,2021-09-25,2023-11-27,,660,HO,H,H,60,70,2.4,4.2,1.4,39,62,67,24200,26930,0,0,0
8806,0,77,2-2,-,33DAYS,21,119,1,0,0,KDD,2021-09-25,2023-08-09,2021-09-25,2023-11-27,,683,HO,H,H,77,180,3.8,1.4,1.5,63,80,78,30650,31470,0,0,0
8807,0,77,2-2,-,04:59,28,127,1,0,0,KDD,2021-09-26,2023-08-01,2021-09-26,2023-11-27,,674,HJ,J,H,76,82,2.7,3.1,5.4,38,64,85,29600,31460,0,0,0
8808,0,77,2-2,-,36DAYS,40,136,1,1,1,KDD,2021-09-26,2023-07-23,2021-09-26,2023-11-27,,665,HJ,J,H,51,17,0.4,2,1.4,30,58,54,22520,24500,0,1,1
8809,0,1,1-11,-,FEET,3,5,1,0,0,KDD,2021-09-26,2023-09-01,2021-09-26,,2023-09-06,705,Other,LM,H,0,0,0,0,0,0,0,0,0,0,1,0,0
8810,0,77,2-2,-,68DAYS,32,144,1,0,0,KDD,2021-09-26,2023-07-15,2021-10-15,2023-11-27,,657,HJ,J,H,54,309,4.6,4.2,3.5,32,42,58,23780,28830,0,0,0
8811,0,77,2-2,-,34DAYS,13,142,1,0,0,KDD,2021-09-27,2023-07-17,2021-10-15,2023-11-27,,658,HJ,J,H,72,19,0.6,3.4,2.1,45,56,71,28200,32200,0,0,0
8812,0,77,2-2,-,LUT,20,129,1,1,1,KDD,2021-09-27,2023-07-30,2021-10-15,2023-11-27,,671,HJ,J,H,67,2827,7.8,4.4,3.2,30,46,69,26400,31920,0,1,1
8813,0,77,2-2,-,38DAYS,9,135,1,0,1,KDD,2021-09-28,2023-07-24,2021-10-15,2023-11-27,,664,HJ,J,H,67,55,2.1,7.2,9,36,44,61,23810,27420,0,0,1
8814,0,77,2-2,-,38DAYS,15,108,1,0,0,KDD,2021-09-28,2023-08-20,2021-10-15,2023-11-27,,691,HO,H,H,76,342,4.8,1.3,0.2,36,74,73,27350,29570,0,0,0
8815,0,10,1-9,-,RESP.II,9,7,1,0,0,Missing,2021-09-28,2023-07-23,2021-10-15,,2023-07-30,663,HO,H,H,0,0,0,0,0,0,0,0,0,0,1,0,0
8816,0,75,2-2,-,F0001T0075,16,51,1,0,0,KDD,2021-09-29,2023-10-16,2021-10-15,2023-11-27,,747,HO,H,H,78,35,1.4,1.4,1.4,56,60,75,25590,29440,0,0,0
8817,0,77,2-2,-,00:59,9,136,1,0,0,KDD,2021-09-29,2023-07-23,2021-10-15,2023-11-27,,662,HO,H,H,76,4,0.1,4.1,1.9,38,68,76,29840,30380,0,0,0
8819,0,77,2-2,-,LUT,9,131,1,0,1,KDD,2021-09-29,2023-07-28,2021-09-29,2023-11-27,,667,HO,H,H,75,11,0.1,1.4,1.3,43,57,71,27730,30050,0,0,1
8820,0,77,2-2,-,33DAYS,30,125,1,0,0,KDD,2021-09-30,2023-08-03,2021-10-15,2023-11-27,,672,HJ,J,H,47,209,4.1,0,5.2,29,40,44,18130,21020,0,0,0
8821,0,76,2-2,-,01:59,10,89,1,0,0,KDD,2021-09-30,2023-09-08,2021-10-15,2023-11-27,,708,HO,H,H,81,106,3.1,3.4,2,42,52,66,28760,30460,0,0,0
8822,0,77,2-2,-,67DAYS,41,142,1,0,0,KDD,2021-09-30,2023-07-17,2021-10-15,2023-11-27,,655,HO,H,H,61,148,3.5,0,2.7,31,53,65,25260,26940,0,0,0
8823,0,77,2-2,-,34DAYS,22,133,1,0,0,KDD,2021-09-30,2023-07-26,2021-10-15,2023-11-27,,664,HO,H,H,77,27,1.1,3.1,1.4,51,74,84,30430,31360,0,0,0
8824,0,9,1-10,-,MAST/STAPH,13,19,1,1,1,Missing,2021-09-30,2023-07-28,2021-10-15,,2023-08-16,666,HO,H,H,0,0,0,0,0,39,0,0,19640,19850,1,1,1
8826,0,76,2-2,-,04:59,26,87,1,0,0,KDD,2021-10-01,2023-09-10,2021-10-15,2023-11-27,,709,HO,H,H,96,36,1.5,0,1.4,53,76,94,31540,29580,0,0,0
8828,0,77,2-2,-,08:59,31,138,1,0,1,KDD,2021-10-02,2023-07-21,2021-10-15,2023-11-27,,657,HO,H,H,66,13,0.1,0.5,0.3,50,67,87,31340,34830,0,0,1
8829,0,75,2-2,-,14:59,25,40,1,0,2,KDD,2021-10-03,2023-10-27,2021-10-15,2023-11-27,,754,HO,H,H,51,2899,7.8,7.8,0,42,58,0,25470,27510,0,0,2
8830,0,77,2-1,-,LUT,12,118,1,0,0,KDD,2021-10-05,2023-08-10,2021-10-15,2023-11-27,,674,HO,H,H,83,47,1.9,1.9,1,44,69,82,33990,31990,0,0,0
8831,0,76,2-1,-,10:59,29,94,1,0,0,KDD,2021-10-05,2023-09-03,2021-10-15,2023-11-27,,698,HJ,J,H,88,71,2.4,3.4,3.2,44,78,90,30790,34600,0,0,0
8832,0,76,2-1,-,LUT,44,101,1,0,0,KDD,2021-10-06,2023-08-27,2021-10-15,2023-11-27,,690,HO,H,H,74,78,2.6,4.8,3.5,46,55,78,24780,26710,0,0,0
8833,0,77,2-1,-,38DAYS,16,133,1,0,0,KDD,2021-10-06,2023-07-26,2021-10-15,2023-11-27,,658,HJ,J,H,60,563,5.4,6.5,6.2,38,52,58,24610,29560,0,0,0
8834,0,77,2-1,-,LUT,10,113,1,0,0,KDD,2021-10-06,2023-08-15,2021-10-15,2023-11-27,,678,HO,H,H,96,8,0.1,0,0.5,42,86,88,34080,33540,0,0,0
8835,0,79,2-1,-,MASTITIS,10,42,1,1,1,KDD,2021-10-06,2023-10-03,2021-10-15,2023-10-23,2023-11-14,727,HO,H,H,38,48,2,2,0,42,43,0,23100,25160,1,1,1
8836,0,77,1-10,-,PNEU,0,27,1,0,1,KDD,2021-10-07,2023-08-10,2021-10-07,2023-08-29,2023-09-06,672,HJ,J,H,33,41,1.7,1.7,0,24,29,0,17460,20660,1,0,1
8837,0,77,2-1,-,08:59,12,128,1,0,0,KDD,2021-10-07,2023-07-31,2021-10-07,2023-11-27,,662,HO,H,H,76,554,5.4,0,1.4,43,48,60,28270,30790,0,0,0
8838,0,77,2-1,-,32DAYS,15,125,1,0,0,KDD,2021-10-07,2023-08-03,2021-10-15,2023-11-27,,665,HJ,J,H,53,2565,7.7,0.8,0.3,35,43,55,23840,27410,0,0,0
8839,0,77,2-1,-,OVS,12,133,1,0,0,KDD,2021-10-07,2023-07-26,2021-10-15,2023-11-27,,657,HO,H,H,55,0,0,6.3,5.8,47,80,86,28460,28810,0,0,0
8840,0,79,2-1,-,INJURY,66,71,1,0,1,KDD,2021-10-07,2023-09-18,2021-10-15,2023-11-27,2023-11-28,711,HJ,J,H,45,9999,9.6,5.4,9.6,31,54,43,17180,24300,1,0,1
8841,0,77,2-0,-,LP,45,99,1,0,0,KDD,2021-10-08,2023-07-31,2021-10-15,2023-10-23,2023-11-07,661,Other,LM,H,43,10,0.1,1.1,0.5,28,39,47,15870,17780,1,0,0
8842,0,77,2-1,-,35DAYS,31,138,1,0,0,KDD,2021-10-09,2023-07-21,2021-10-15,2023-11-27,,650,HJ,J,H,62,3124,8,5.5,8,31,57,61,24030,26350,0,0,0
8844,0,77,2-1,-,04:59,9,104,1,0,0,KDD,2021-10-10,2023-08-24,2021-10-15,2023-11-27,,683,HO,H,H,74,27,1.1,3.7,3.9,47,72,81,28200,31030,0,0,0
8845,0,77,2-1,-,36DAYS,14,123,1,0,0,KDD,2021-10-11,2023-08-05,2021-10-15,2023-11-27,,663,HJ,J,H,67,55,2.1,1.2,2.1,41,73,74,26570,30650,0,0,0
8846,0,77,2-1,-,OVS,20,135,1,1,1,KDD,2021-10-11,2023-07-24,2021-10-15,2023-11-27,,651,HJ,J,H,68,118,3.2,4.1,3.5,49,53,74,25740,27080,0,1,1
8848,0,77,2-1,-,OVS,6,134,1,0,0,KDD,2021-10-12,2023-07-25,2021-10-12,2023-11-27,,651,HO,H,H,77,1980,7.3,5.6,6.5,56,72,88,33130,37400,0,0,0
8849,0,77,2-1,-,16:59,17,128,1,0,0,KDD,2021-10-13,2023-07-31,2021-10-13,2023-11-27,,656,HO,H,H,56,1288,6.7,3.5,2.8,39,50,55,22170,28560,0,0,0
8850,0,77,2-1,-,14:59,14,131,1,0,0,KDD,2021-10-13,2023-07-28,2021-10-13,2023-11-27,,653,HJ,J,H,69,25,1,1.8,3.5,38,67,81,28680,32230,0,0,0
8851,0,78,2-1,-,22:59,17,106,1,0,1,KDD,2021-10-14,2023-08-22,2021-10-14,2023-11-27,,677,HO,"",H,83,71,2.4,1.9,1.2,48,77,95,32610,35470,0,0,1
8852,0,76,2-1,-,LUT,8,105,1,0,0,KDD,2021-10-14,2023-08-23,2021-10-14,2023-11-27,,678,HO,H,H,64,9,0.1,1.5,0.1,35,60,68,25510,29110,0,0,0
8853,0,76,2-1,-,12:59,7,106,1,0,0,KDD,2021-10-14,2023-08-22,2021-10-14,2023-11-27,,677,HO,H,H,58,71,2.4,4.2,1.5,33,21,20,21250,24010,0,0,0
8854,0,77,2-1,-,32DAYS,16,114,1,0,0,KDD,2021-10-14,2023-08-14,2021-10-14,2023-11-27,,669,HO,H,H,79,2098,7.4,6.1,6.5,47,72,79,27010,29610,0,0,0
8855,0,77,2-1,-,35DAYS,13,117,1,0,0,KDD,2021-10-15,2023-08-11,2021-10-15,2023-11-27,,665,HO,H,H,78,25,1,2,1.4,51,77,82,28630,29850,0,0,0
8856,0,9,1-10,-,RESP.II,8,23,1,0,4,Missing,2021-10-15,2023-07-30,2021-10-15,,2023-08-22,653,HO,"",H,0,0,0,0,0,39,16,0,15040,15200,1,0,4
8857,0,75,2-1,-,F0001T0075,11,21,1,0,0,KDD,2021-10-15,2023-11-15,2021-10-15,2023-11-27,,761,HO,H,H,43,26,1.1,1.1,0,34,0,0,23050,30120,0,0,0
8858,0,77,2-1,-,BLKWLF/S0/B,12,118,1,0,0,KDD,2021-10-16,2023-08-10,2021-10-16,2023-11-27,,663,HO,H,H,87,10,0.1,0,1.3,50,80,83,32170,32440,0,0,0
8859,0,75,2-1,-,MYCOPLASMA,18,39,1,1,1,KDD,2021-10-16,2023-10-20,2021-10-16,2023-11-27,2023-11-28,734,HO,H,H,74,0,0,3.1,0,47,56,0,25170,39440,1,1,1
8861,0,75,2-1,-,04:59,14,34,1,0,0,KDD,2021-10-17,2023-11-02,2021-10-17,2023-11-27,,746,HJ,J,H,56,1490,6.9,6.9,0,45,45,0,23540,28050,0,0,0
8862,0,75,2-1,-,00:59,16,49,1,0,0,KDD,2021-10-19,2023-10-18,2021-10-19,2023-11-27,,729,HO,H,H,97,23,0.9,1.9,0.9,60,81,0,29150,37170,0,0,0
8863,0,77,2-1,-,10:59,55,118,1,0,0,KDD,2021-10-19,2023-08-10,2021-10-19,2023-11-27,,660,HO,H,H,87,118,3.2,3.7,1.8,53,51,88,32270,32920,0,0,0
8864,0,77,2-1,-,NOCL,14,116,1,1,1,KDD,2021-10-20,2023-08-12,2021-10-20,2023-11-27,,661,HJ,J,H,51,374,4.9,7.6,4.5,45,46,57,18410,22630,0,1,1
8865,0,76,2-1,-,-,53,96,1,0,0,KDD,2021-10-20,2023-09-01,2021-10-20,2023-11-27,,681,HO,H,H,89,5485,8.8,4.3,4.8,41,66,81,27700,27260,0,0,0
8866,0,77,2-1,-,NONE,23,122,1,0,0,KDD,2021-10-20,2023-08-06,2021-10-20,2023-11-27,,655,HJ,J,H,59,1395,6.8,7.4,7.8,30,47,58,24250,27250,0,0,0
8867,0,76,2-1,-,14:59,23,100,1,1,1,KDD,2021-10-20,2023-08-28,2021-10-20,2023-11-27,,677,HO,H,H,65,56,2.2,6.9,5.1,53,51,64,26240,25470,0,1,1
8868,0,76,2-1,-,F0079T0076,62,82,1,1,1,KDD,2021-10-20,2023-09-15,2021-10-20,2023-11-27,,695,HO,H,H,72,3072,8,1.6,3,46,64,69,25430,29000,0,1,1
8869,0,77,2-1,-,20:59,6,117,1,0,0,KDD,2021-10-20,2023-08-11,2021-10-20,2023-11-27,,660,HO,H,H,82,561,5.4,1.8,7,49,76,84,31490,29560,0,0,0
